-4.91
-6.52
-5.42
-5.39
-4.51
-5.82
-5.7
-5.21
-6.15
-6.1
-4.56
-4.51
-4.41
-5.92
-5.54
-5.29
-5.89
-4.55
-4.99
-6.1
-5.85
-5.12
-5.12
-5.15
-4.44
-4.75
-5.85
-4.65
-5.82
-4.59
-4.51
-5.62
-5.74
-5.92
-4.65
-4.7
-6.15
-6.1
-4.54
-6.15
-6.3
-5.3
-4.8
-4.94
-6.15
-6.3
-5.25
-4.77
-4.52
-6.05
-4.52
-4.74
-5.47
-4.71
-4.82
-5.38
-4.61
-4.89
-4.63
-3.78
-5.57
-4.35
-6.3
-6.05
-4.97
-4.61
-5.68
-6.05
-4.63
-4.59
-4.94
-4.57
-5.74
-5.82
-4.44
-4.05
-5.34
-4.62
-4.7
-4.67
-4.55
-4.49
-5.68
-5.26
-4.83
-4.96
-5.41
-4.82
-4.76
-6.15
-4.92
-5.08
-4.52
-6.05
-5.21
-6.1
-4.16
-6.15
-4.94
-4.9
-6.22
-4.89
-4.53
-5.21
